startTimestamp,endTimestamp,location
"2019-04-22 13:49:56","2019-04-22 13:53:00",5026
"2019-04-22 13:49:58","2019-04-22 13:59:58",1429
"2019-04-22 13:49:59","2019-04-22 13:59:59",1300
"2019-04-22 13:50:01","2019-04-22 14:00:01",4019
"2019-04-22 13:50:03","2019-04-22 14:00:03",1100
"2019-04-22 13:50:06","2019-04-22 13:50:35",3019
"2019-04-22 13:50:07","2019-04-22 14:00:07",5062
"2019-04-22 13:50:12","2019-04-22 14:00:12",1427
"2019-04-22 13:50:13","2019-04-22 14:00:13",1412
"2019-04-22 13:50:15","2019-04-22 13:51:19",6082
"2019-04-22 13:50:17","2019-04-22 14:00:17",2084
"2019-04-22 13:50:18","2019-04-22 14:00:18",3209
"2019-04-22 13:50:20","2019-04-22 14:00:20",1429
"2019-04-22 13:50:21","2019-04-22 13:52:43",6011
"2019-04-22 13:50:22","2019-04-22 13:50:33",2051
"2019-04-22 13:50:26","2019-04-22 13:52:32",6049
"2019-04-22 13:50:32","2019-04-22 14:00:32",1100
"2019-04-22 13:50:33","2019-04-22 14:00:33",1100
"2019-04-22 13:50:35","2019-04-22 14:00:35",3019
"2019-04-22 13:50:36","2019-04-22 13:51:20",2051
"2019-04-22 13:50:37","2019-04-22 14:00:37",2076
"2019-04-22 13:50:38","2019-04-22 14:00:38",1422
"2019-04-22 13:50:41","2019-04-22 14:00:41",6011
"2019-04-22 13:50:42","2019-04-22 14:00:42",1433
"2019-04-22 13:50:43","2019-04-22 14:00:43",1100
"2019-04-22 13:50:44","2019-04-22 13:52:08",3209
"2019-04-22 13:50:45","2019-04-22 13:51:09",3059
"2019-04-22 13:50:48","2019-04-22 14:00:48",2084
"2019-04-22 13:50:51","2019-04-22 13:50:59",1100
"2019-04-22 13:50:53","2019-04-22 13:58:16",1100
"2019-04-22 13:50:55","2019-04-22 13:51:59",2204
"2019-04-22 13:50:57","2019-04-22 13:51:57",6011
"2019-04-22 13:50:59","2019-04-22 14:00:59",1100
"2019-04-22 13:51:01","2019-04-22 13:51:04",3019
"2019-04-22 13:51:04","2019-04-22 14:01:04",1431
"2019-04-22 13:51:05","2019-04-22 13:52:14",1300
"2019-04-22 13:51:06","2019-04-22 13:52:08",3019
"2019-04-22 13:51:09","2019-04-22 14:01:09",2076
"2019-04-22 13:51:10","2019-04-22 13:52:32",3059
"2019-04-22 13:51:12","2019-04-22 13:52:50",1429
"2019-04-22 13:51:13","2019-04-22 13:56:22",1433
"2019-04-22 13:51:15","2019-04-22 13:51:16",1429
"2019-04-22 13:51:16","2019-04-22 14:01:16",1425
"2019-04-22 13:51:17","2019-04-22 13:51:49",1100
"2019-04-22 13:51:18","2019-04-22 14:01:18",1412
"2019-04-22 13:51:19","2019-04-22 14:01:19",2204
"2019-04-22 13:51:20","2019-04-22 14:01:20",1412
"2019-04-22 13:51:22","2019-04-22 14:01:22",5026
"2019-04-22 13:51:23","2019-04-22 13:51:29",1100
"2019-04-22 13:51:25","2019-04-22 13:51:39",2202
"2019-04-22 13:51:26","2019-04-22 13:51:53",4019
"2019-04-22 13:51:29","2019-04-22 14:01:29",1431
"2019-04-22 13:51:31","2019-04-22 13:52:31",4209
"2019-04-22 13:51:32","2019-04-22 13:54:43",6082
"2019-04-22 13:51:33","2019-04-22 14:01:33",1429
"2019-04-22 13:51:35","2019-04-22 14:01:35",2084
"2019-04-22 13:51:36","2019-04-22 14:01:36",6011
"2019-04-22 13:51:37","2019-04-22 13:52:01",1429
"2019-04-22 13:51:39","2019-04-22 14:01:39",1429
"2019-04-22 13:51:40","2019-04-22 13:52:18",6011
"2019-04-22 13:51:42","2019-04-22 14:01:42",1412
"2019-04-22 13:51:43","2019-04-22 14:01:43",1300
"2019-04-22 13:51:44","2019-04-22 14:01:44",1100
"2019-04-22 13:51:46","2019-04-22 13:55:02",5026
"2019-04-22 13:51:48","2019-04-22 13:58:31",1429
"2019-04-22 13:51:49","2019-04-22 13:51:56",1433
"2019-04-22 13:51:50","2019-04-22 14:01:50",2202
"2019-04-22 13:51:53","2019-04-22 14:01:53",1100
"2019-04-22 13:51:54","2019-04-22 13:51:58",5026
"2019-04-22 13:51:55","2019-04-22 13:53:13",4019
"2019-04-22 13:51:56","2019-04-22 14:01:56",1433
"2019-04-22 13:51:57","2019-04-22 14:00:06",6011
"2019-04-22 13:51:58","2019-04-22 13:57:05",1429
"2019-04-22 13:51:59","2019-04-22 14:01:59",3209
"2019-04-22 13:52:01","2019-04-22 14:02:01",1100
"2019-04-22 13:52:03","2019-04-22 14:02:03",2051
"2019-04-22 13:52:08","2019-04-22 13:59:34",1422
"2019-04-22 13:52:09","2019-04-22 13:57:24",2204
"2019-04-22 13:52:13","2019-04-22 13:58:16",4019
"2019-04-22 13:52:14","2019-04-22 13:57:41",4051
"2019-04-22 13:52:15","2019-04-22 13:53:57",1427
"2019-04-22 13:52:18","2019-04-22 13:57:41",6011
"2019-04-22 13:52:19","2019-04-22 13:52:42",2051
"2019-04-22 13:52:24","2019-04-22 14:02:24",1429
"2019-04-22 13:52:26","2019-04-22 13:52:44",3059
"2019-04-22 13:52:27","2019-04-22 13:53:31",6082
"2019-04-22 13:52:29","2019-04-22 14:02:29",1100
"2019-04-22 13:52:31","2019-04-22 14:02:31",6011
"2019-04-22 13:52:32","2019-04-22 13:54:43",3051
"2019-04-22 13:52:35","2019-04-22 13:52:53",3019
"2019-04-22 13:52:39","2019-04-22 13:56:37",4209
"2019-04-22 13:52:40","2019-04-22 14:02:40",1429
"2019-04-22 13:52:42","2019-04-22 13:52:56",1429
"2019-04-22 13:52:43","2019-04-22 13:55:15",6011
"2019-04-22 13:52:44","2019-04-22 13:53:44",5054
"2019-04-22 13:52:46","2019-04-22 13:53:01",1100
"2019-04-22 13:52:47","2019-04-22 14:02:06",6011
"2019-04-22 13:52:48","2019-04-22 13:53:00",5026
"2019-04-22 13:52:49","2019-04-22 14:02:49",1429
"2019-04-22 13:52:50","2019-04-22 13:58:34",1427
"2019-04-22 13:52:53","2019-04-22 14:02:53",1422
"2019-04-22 13:52:55","2019-04-22 13:54:59",4019
"2019-04-22 13:52:56","2019-04-22 13:58:34",1429
"2019-04-22 13:52:59","2019-04-22 13:55:12",5026
"2019-04-22 13:53:00","2019-04-22 14:00:36",5026
"2019-04-22 13:53:01","2019-04-22 14:03:01",2051
"2019-04-22 13:53:03","2019-04-22 14:03:03",2224
"2019-04-22 13:53:05","2019-04-22 13:53:28",1300
"2019-04-22 13:53:07","2019-04-22 13:55:59",1412
"2019-04-22 13:53:08","2019-04-22 14:03:08",1100
"2019-04-22 13:53:12","2019-04-22 14:03:12",3209
"2019-04-22 13:53:13","2019-04-22 13:53:21",4019
"2019-04-22 13:53:17","2019-04-22 14:03:17",1412
"2019-04-22 13:53:19","2019-04-22 14:03:19",1433
"2019-04-22 13:53:21","2019-04-22 13:53:47",1429
"2019-04-22 13:53:23","2019-04-22 14:03:23",1100
"2019-04-22 13:53:25","2019-04-22 14:03:25",1412
"2019-04-22 13:53:26","2019-04-22 14:03:26",1300
"2019-04-22 13:53:28","2019-04-22 14:03:28",1427
"2019-04-22 13:53:29","2019-04-22 13:58:25",1422
"2019-04-22 13:53:31","2019-04-22 13:56:45",6082
"2019-04-22 13:53:33","2019-04-22 14:03:33",1429
"2019-04-22 13:53:34","2019-04-22 14:03:34",1422
"2019-04-22 13:53:36","2019-04-22 13:54:43",6082
"2019-04-22 13:53:37","2019-04-22 14:03:37",1100
"2019-04-22 13:53:38","2019-04-22 14:03:38",1422
"2019-04-22 13:53:39","2019-04-22 13:56:29",6082
"2019-04-22 13:53:40","2019-04-22 14:03:40",5224
"2019-04-22 13:53:42","2019-04-22 14:03:42",1422
"2019-04-22 13:53:44","2019-04-22 13:57:27",5054
"2019-04-22 13:53:45","2019-04-22 14:03:45",5224
"2019-04-22 13:53:47","2019-04-22 14:03:47",1100
"2019-04-22 13:53:48","2019-04-22 14:03:48",3019
"2019-04-22 13:53:50","2019-04-22 14:03:50",1429
"2019-04-22 13:53:52","2019-04-22 13:55:06",1433
"2019-04-22 13:53:53","2019-04-22 13:54:00",1100
"2019-04-22 13:53:55","2019-04-22 14:03:55",1433
"2019-04-22 13:53:57","2019-04-22 14:03:57",1100
"2019-04-22 13:54:00","2019-04-22 14:04:00",1100
"2019-04-22 13:54:01","2019-04-22 14:04:01",1425
"2019-04-22 13:54:03","2019-04-22 13:54:18",3019
"2019-04-22 13:54:04","2019-04-22 13:59:56",1429
"2019-04-22 13:54:05","2019-04-22 14:04:05",1412
"2019-04-22 13:54:06","2019-04-22 13:59:53",5026
"2019-04-22 13:54:08","2019-04-22 13:56:30",1433
"2019-04-22 13:54:10","2019-04-22 14:04:10",1412
"2019-04-22 13:54:13","2019-04-22 13:57:54",2051
"2019-04-22 13:54:14","2019-04-22 13:56:14",4019
"2019-04-22 13:54:18","2019-04-22 14:04:18",1422
"2019-04-22 13:54:19","2019-04-22 13:55:03",1300
"2019-04-22 13:54:21","2019-04-22 14:04:21",1300
"2019-04-22 13:54:22","2019-04-22 14:04:22",1300
"2019-04-22 13:54:24","2019-04-22 13:55:19",1427
"2019-04-22 13:54:26","2019-04-22 14:04:26",4209
"2019-04-22 13:54:27","2019-04-22 13:54:31",6011
"2019-04-22 13:54:30","2019-04-22 14:04:30",1429
"2019-04-22 13:54:31","2019-04-22 13:56:41",6011
"2019-04-22 13:54:41","2019-04-22 14:04:41",1433
"2019-04-22 13:54:42","2019-04-22 14:04:42",2051
"2019-04-22 13:54:43","2019-04-22 14:01:30",3059
"2019-04-22 13:54:45","2019-04-22 14:03:57",6011
"2019-04-22 13:54:49","2019-04-22 14:04:49",1433
"2019-04-22 13:54:50","2019-04-22 14:04:50",1100
"2019-04-22 13:54:55","2019-04-22 13:57:56",6082
"2019-04-22 13:54:56","2019-04-22 14:04:56",1422
"2019-04-22 13:54:58","2019-04-22 13:58:08",6011
"2019-04-22 13:54:59","2019-04-22 13:55:45",1300
"2019-04-22 13:55:00","2019-04-22 13:55:05",1425
"2019-04-22 13:55:02","2019-04-22 13:56:04",5026
"2019-04-22 13:55:03","2019-04-22 14:05:03",1300
"2019-04-22 13:55:04","2019-04-22 13:57:29",2051
"2019-04-22 13:55:05","2019-04-22 14:05:05",1429
"2019-04-22 13:55:06","2019-04-22 13:57:44",5029
"2019-04-22 13:55:08","2019-04-22 14:05:08",1100
"2019-04-22 13:55:12","2019-04-22 13:56:17",5026
"2019-04-22 13:55:13","2019-04-22 13:56:14",2202
"2019-04-22 13:55:14","2019-04-22 14:05:14",4209
"2019-04-22 13:55:15","2019-04-22 14:05:15",6011
"2019-04-22 13:55:19","2019-04-22 14:05:19",1422
"2019-04-22 13:55:22","2019-04-22 13:56:01",5026
"2019-04-22 13:55:23","2019-04-22 14:05:23",6082
"2019-04-22 13:55:25","2019-04-22 14:05:25",1429
"2019-04-22 13:55:26","2019-04-22 13:56:45",1300
"2019-04-22 13:55:28","2019-04-22 14:05:28",1100
"2019-04-22 13:55:29","2019-04-22 14:05:29",3019
"2019-04-22 13:55:30","2019-04-22 14:05:30",2202
"2019-04-22 13:55:31","2019-04-22 14:05:31",1431
"2019-04-22 13:55:33","2019-04-22 14:05:33",6082
"2019-04-22 13:55:34","2019-04-22 14:05:34",1429
"2019-04-22 13:55:35","2019-04-22 14:03:30",4209
"2019-04-22 13:55:36","2019-04-22 14:05:36",2224
"2019-04-22 13:55:40","2019-04-22 13:56:05",4019
"2019-04-22 13:55:41","2019-04-22 14:05:41",1431
"2019-04-22 13:55:44","2019-04-22 14:05:44",1422
"2019-04-22 13:55:45","2019-04-22 14:05:45",1422
"2019-04-22 13:55:47","2019-04-22 14:05:47",1100
"2019-04-22 13:55:48","2019-04-22 14:05:48",5224
"2019-04-22 13:55:50","2019-04-22 14:05:50",3019
"2019-04-22 13:55:51","2019-04-22 14:04:53",1429
"2019-04-22 13:55:52","2019-04-22 14:05:52",6011
"2019-04-22 13:55:54","2019-04-22 13:56:28",1429
"2019-04-22 13:55:55","2019-04-22 14:05:55",3019
"2019-04-22 13:55:59","2019-04-22 14:05:59",1412
"2019-04-22 13:56:01","2019-04-22 14:06:01",1422
"2019-04-22 13:56:04","2019-04-22 13:56:07",5026
"2019-04-22 13:56:05","2019-04-22 13:56:52",4019
"2019-04-22 13:56:06","2019-04-22 13:59:37",3209
"2019-04-22 13:56:07","2019-04-22 14:06:07",1100
"2019-04-22 13:56:08","2019-04-22 14:06:08",1100
"2019-04-22 13:56:14","2019-04-22 14:06:14",1427
"2019-04-22 13:56:15","2019-04-22 14:06:15",2051
"2019-04-22 13:56:17","2019-04-22 14:06:17",1100
"2019-04-22 13:56:18","2019-04-22 14:06:18",1100
"2019-04-22 13:56:22","2019-04-22 14:06:22",2084
"2019-04-22 13:56:26","2019-04-22 14:06:26",1427
"2019-04-22 13:56:27","2019-04-22 13:57:41",1412
"2019-04-22 13:56:28","2019-04-22 13:56:35",2051
"2019-04-22 13:56:29","2019-04-22 13:57:52",5062
"2019-04-22 13:56:30","2019-04-22 14:06:30",1433
"2019-04-22 13:56:32","2019-04-22 13:58:53",1100
"2019-04-22 13:56:33","2019-04-22 13:58:59",6011
"2019-04-22 13:56:34","2019-04-22 14:06:34",1100
"2019-04-22 13:56:35","2019-04-22 14:06:35",1422
"2019-04-22 13:56:37","2019-04-22 14:06:37",1300
"2019-04-22 13:56:39","2019-04-22 14:06:39",1429
"2019-04-22 13:56:41","2019-04-22 13:57:41",6011
"2019-04-22 13:56:42","2019-04-22 14:01:31",1100
"2019-04-22 13:56:45","2019-04-22 13:57:46",6082
"2019-04-22 13:56:47","2019-04-22 14:00:44",1412
"2019-04-22 13:56:49","2019-04-22 13:57:09",1427
"2019-04-22 13:56:50","2019-04-22 14:06:50",4051
"2019-04-22 13:56:52","2019-04-22 13:57:44",4019
"2019-04-22 13:56:53","2019-04-22 14:06:53",2084
"2019-04-22 13:56:56","2019-04-22 13:59:14",1300
"2019-04-22 13:56:57","2019-04-22 14:06:57",2202
"2019-04-22 13:56:59","2019-04-22 14:06:59",1300
"2019-04-22 13:57:01","2019-04-22 14:07:01",1422
"2019-04-22 13:57:02","2019-04-22 14:07:02",1429
"2019-04-22 13:57:05","2019-04-22 14:07:05",1429
"2019-04-22 13:57:06","2019-04-22 13:57:12",1412
"2019-04-22 13:57:08","2019-04-22 14:07:08",1100
"2019-04-22 13:57:09","2019-04-22 14:01:58",1422
"2019-04-22 13:57:12","2019-04-22 13:59:36",1412
"2019-04-22 13:57:13","2019-04-22 14:00:53",2202
"2019-04-22 13:57:14","2019-04-22 14:07:14",1433
"2019-04-22 13:57:15","2019-04-22 14:07:15",1427
"2019-04-22 13:57:16","2019-04-22 14:07:16",1412
"2019-04-22 13:57:17","2019-04-22 13:57:31",1429
"2019-04-22 13:57:18","2019-04-22 13:58:34",6011
"2019-04-22 13:57:19","2019-04-22 14:01:47",3019
"2019-04-22 13:57:21","2019-04-22 13:57:33",1429
"2019-04-22 13:57:24","2019-04-22 14:07:24",2204
"2019-04-22 13:57:25","2019-04-22 14:07:25",1429
"2019-04-22 13:57:26","2019-04-22 14:07:26",1425
"2019-04-22 13:57:27","2019-04-22 13:57:28",1429
"2019-04-22 13:57:28","2019-04-22 14:07:28",1433
"2019-04-22 13:57:29","2019-04-22 14:07:29",1100
"2019-04-22 13:57:30","2019-04-22 14:07:30",1433
"2019-04-22 13:57:31","2019-04-22 14:02:24",1422
"2019-04-22 13:57:32","2019-04-22 14:07:32",2202
"2019-04-22 13:57:33","2019-04-22 14:07:33",1429
"2019-04-22 13:57:35","2019-04-22 14:07:35",1100
"2019-04-22 13:57:37","2019-04-22 14:07:37",2084
"2019-04-22 13:57:38","2019-04-22 14:07:38",3059
"2019-04-22 13:57:41","2019-04-22 13:57:45",6011
"2019-04-22 13:57:44","2019-04-22 14:03:17",4019
"2019-04-22 13:57:45","2019-04-22 13:58:46",6011
"2019-04-22 13:57:46","2019-04-22 13:57:49",6082
"2019-04-22 13:57:49","2019-04-22 14:07:49",1431
"2019-04-22 13:57:50","2019-04-22 14:07:50",1433
"2019-04-22 13:57:52","2019-04-22 14:00:01",6082
"2019-04-22 13:57:54","2019-04-22 13:58:14",2204
"2019-04-22 13:57:56","2019-04-22 14:05:05",6082
"2019-04-22 13:57:59","2019-04-22 14:07:43",3019
"2019-04-22 13:58:00","2019-04-22 14:05:10",1412
"2019-04-22 13:58:01","2019-04-22 14:00:19",1429
"2019-04-22 13:58:02","2019-04-22 14:08:02",4059
"2019-04-22 13:58:05","2019-04-22 14:08:05",6011
"2019-04-22 13:58:08","2019-04-22 14:08:08",1429
"2019-04-22 13:58:09","2019-04-22 14:02:06",1433
"2019-04-22 13:58:12","2019-04-22 14:08:12",2202
"2019-04-22 13:58:13","2019-04-22 14:08:13",2051
"2019-04-22 13:58:14","2019-04-22 14:08:14",1412
"2019-04-22 13:58:15","2019-04-22 14:08:15",6011
"2019-04-22 13:58:16","2019-04-22 14:08:16",5224
"2019-04-22 13:58:19","2019-04-22 14:00:40",2202
"2019-04-22 13:58:20","2019-04-22 13:58:34",3051
"2019-04-22 13:58:21","2019-04-22 14:01:32",5204
"2019-04-22 13:58:23","2019-04-22 13:58:39",2084
"2019-04-22 13:58:25","2019-04-22 14:08:25",1100
"2019-04-22 13:58:27","2019-04-22 14:00:54",1429
"2019-04-22 13:58:29","2019-04-22 14:08:29",1100
"2019-04-22 13:58:31","2019-04-22 14:08:31",1429
"2019-04-22 13:58:32","2019-04-22 14:00:19",3209
"2019-04-22 13:58:33","2019-04-22 13:59:33",1100
"2019-04-22 13:58:34","2019-04-22 14:08:34",1100
"2019-04-22 13:58:35","2019-04-22 13:59:37",1422
"2019-04-22 13:58:36","2019-04-22 14:08:36",1412
"2019-04-22 13:58:39","2019-04-22 13:59:07",1412
"2019-04-22 13:58:40","2019-04-22 14:06:35",6011
"2019-04-22 13:58:41","2019-04-22 14:08:41",1412
"2019-04-22 13:58:43","2019-04-22 14:08:41",2051
"2019-04-22 13:58:44","2019-04-22 14:00:07",2204
"2019-04-22 13:58:46","2019-04-22 14:08:46",1100
"2019-04-22 13:58:51","2019-04-22 13:59:35",6011
"2019-04-22 13:58:53","2019-04-22 14:08:53",1100
"2019-04-22 13:58:54","2019-04-22 14:08:54",1431
"2019-04-22 13:58:55","2019-04-22 14:05:24",1100
"2019-04-22 13:58:58","2019-04-22 14:00:09",4209
"2019-04-22 13:58:59","2019-04-22 14:03:05",4209
"2019-04-22 13:59:00","2019-04-22 14:09:00",1100
"2019-04-22 13:59:02","2019-04-22 14:09:02",6011
"2019-04-22 13:59:07","2019-04-22 14:09:07",1422
"2019-04-22 13:59:08","2019-04-22 14:09:08",6011
"2019-04-22 13:59:09","2019-04-22 14:09:09",3209
"2019-04-22 13:59:13","2019-04-22 14:09:13",1422
"2019-04-22 13:59:14","2019-04-22 14:03:47",3019
"2019-04-22 13:59:15","2019-04-22 14:01:00",1427
"2019-04-22 13:59:16","2019-04-22 14:00:17",6011
"2019-04-22 13:59:18","2019-04-22 14:01:11",6011
"2019-04-22 13:59:20","2019-04-22 14:09:20",2204
"2019-04-22 13:59:23","2019-04-22 14:09:23",3059
"2019-04-22 13:59:24","2019-04-22 14:09:24",4051
"2019-04-22 13:59:25","2019-04-22 14:09:25",1100
"2019-04-22 13:59:26","2019-04-22 14:09:26",1100
"2019-04-22 13:59:28","2019-04-22 14:09:28",1429
"2019-04-22 13:59:31","2019-04-22 14:09:31",1433
"2019-04-22 13:59:33","2019-04-22 14:09:33",2202
"2019-04-22 13:59:34","2019-04-22 14:09:34",1422
"2019-04-22 13:59:35","2019-04-22 13:59:44",1427
"2019-04-22 13:59:36","2019-04-22 14:09:36",1100
"2019-04-22 13:59:37","2019-04-22 14:02:16",1422
"2019-04-22 13:59:39","2019-04-22 14:00:06",2076
"2019-04-22 13:59:44","2019-04-22 14:09:44",1412
"2019-04-22 13:59:46","2019-04-22 14:09:46",6011
"2019-04-22 13:59:49","2019-04-22 14:00:07",1100
"2019-04-22 13:59:53","2019-04-22 14:00:06",5026
"2019-04-22 13:59:55","2019-04-22 14:09:55",1100
"2019-04-22 13:59:56","2019-04-22 14:09:56",1429
"2019-04-22 13:59:57","2019-04-22 14:08:48",1412
"2019-04-22 13:59:58","2019-04-22 14:09:58",1100
"2019-04-22 13:59:59","2019-04-22 14:09:59",5054
"2019-04-22 14:00:01","2019-04-22 14:01:08",6082
"2019-04-22 14:00:03","2019-04-22 14:10:03",1429
"2019-04-22 14:00:05","2019-04-22 14:00:07",3019
"2019-04-22 14:00:06","2019-04-22 14:10:06",1412
"2019-04-22 14:00:07","2019-04-22 14:10:07",1300
"2019-04-22 14:00:09","2019-04-22 14:10:09",1100
"2019-04-22 14:00:10","2019-04-22 14:00:23",4019
"2019-04-22 14:00:11","2019-04-22 14:02:01",1422
"2019-04-22 14:00:13","2019-04-22 14:03:21",3059
"2019-04-22 14:00:15","2019-04-22 14:04:14",6011
"2019-04-22 14:00:17","2019-04-22 14:01:21",6011
"2019-04-22 14:00:19","2019-04-22 14:00:51",6011
"2019-04-22 14:00:20","2019-04-22 14:06:34",1100
"2019-04-22 14:00:21","2019-04-22 14:10:21",2051
"2019-04-22 14:00:22","2019-04-22 14:04:16",2084
"2019-04-22 14:00:23","2019-04-22 14:05:13",2051
"2019-04-22 14:00:24","2019-04-22 14:10:24",1100
"2019-04-22 14:00:27","2019-04-22 14:10:27",1429
"2019-04-22 14:00:29","2019-04-22 14:10:29",1429
"2019-04-22 14:00:33","2019-04-22 14:00:49",2224
"2019-04-22 14:00:35","2019-04-22 14:10:35",1431
"2019-04-22 14:00:36","2019-04-22 14:10:36",3019
"2019-04-22 14:00:39","2019-04-22 14:05:34",3019
"2019-04-22 14:00:40","2019-04-22 14:06:59",1427
"2019-04-22 14:00:44","2019-04-22 14:10:44",1100
"2019-04-22 14:00:47","2019-04-22 14:10:47",1100
"2019-04-22 14:00:49","2019-04-22 14:05:55",2224
"2019-04-22 14:00:51","2019-04-22 14:10:51",6011
"2019-04-22 14:00:53","2019-04-22 14:10:53",1422
"2019-04-22 14:00:54","2019-04-22 14:01:07",4059
"2019-04-22 14:00:56","2019-04-22 14:10:56",1433
"2019-04-22 14:00:58","2019-04-22 14:10:58",4209
"2019-04-22 14:00:59","2019-04-22 14:02:38",6011
"2019-04-22 14:01:00","2019-04-22 14:11:00",1429
"2019-04-22 14:01:06","2019-04-22 14:11:06",1429
"2019-04-22 14:01:07","2019-04-22 14:04:19",6082
"2019-04-22 14:01:08","2019-04-22 14:11:08",1429
"2019-04-22 14:01:10","2019-04-22 14:07:43",1429
"2019-04-22 14:01:11","2019-04-22 14:03:48",6011
"2019-04-22 14:01:13","2019-04-22 14:11:13",3019
"2019-04-22 14:01:16","2019-04-22 14:02:36",6011
"2019-04-22 14:01:17","2019-04-22 14:11:17",1422
"2019-04-22 14:01:21","2019-04-22 14:02:29",6011
"2019-04-22 14:01:24","2019-04-22 14:11:24",4019
"2019-04-22 14:01:25","2019-04-22 14:01:29",5026
"2019-04-22 14:01:26","2019-04-22 14:11:26",1433
"2019-04-22 14:01:27","2019-04-22 14:08:00",2084
"2019-04-22 14:01:29","2019-04-22 14:03:35",1427
"2019-04-22 14:01:30","2019-04-22 14:04:42",3059
"2019-04-22 14:01:31","2019-04-22 14:05:34",6011
"2019-04-22 14:01:32","2019-04-22 14:11:32",1100
"2019-04-22 14:01:36","2019-04-22 14:01:45",5062
"2019-04-22 14:01:37","2019-04-22 14:11:37",1300
"2019-04-22 14:01:40","2019-04-22 14:11:40",5054
"2019-04-22 14:01:42","2019-04-22 14:11:42",5026
"2019-04-22 14:01:44","2019-04-22 14:11:44",3209
"2019-04-22 14:01:45","2019-04-22 14:08:03",4209
"2019-04-22 14:01:47","2019-04-22 14:11:47",1100
"2019-04-22 14:01:58","2019-04-22 14:08:07",5026
"2019-04-22 14:02:01","2019-04-22 14:02:12",1422
"2019-04-22 14:02:02","2019-04-22 14:04:29",1412
"2019-04-22 14:02:03","2019-04-22 14:12:03",4059
"2019-04-22 14:02:05","2019-04-22 14:12:05",3051
"2019-04-22 14:02:06","2019-04-22 14:12:06",1433
"2019-04-22 14:02:10","2019-04-22 14:12:10",2202
"2019-04-22 14:02:12","2019-04-22 14:03:24",1422
"2019-04-22 14:02:13","2019-04-22 14:07:33",6082
"2019-04-22 14:02:14","2019-04-22 14:12:14",6011
"2019-04-22 14:02:16","2019-04-22 14:03:18",1422
"2019-04-22 14:02:24","2019-04-22 14:12:24",1100
"2019-04-22 14:02:25","2019-04-22 14:12:25",1422
"2019-04-22 14:02:29","2019-04-22 14:03:31",6011
"2019-04-22 14:02:32","2019-04-22 14:12:32",3209
"2019-04-22 14:02:36","2019-04-22 14:12:30",1433
"2019-04-22 14:02:38","2019-04-22 14:12:38",6011
"2019-04-22 14:02:39","2019-04-22 14:09:06",3209
"2019-04-22 14:02:41","2019-04-22 14:04:54",5026
"2019-04-22 14:02:44","2019-04-22 14:12:44",1100
"2019-04-22 14:02:56","2019-04-22 14:12:56",1427
"2019-04-22 14:02:58","2019-04-22 14:02:59",1429
"2019-04-22 14:02:59","2019-04-22 14:12:59",1433
"2019-04-22 14:03:05","2019-04-22 14:04:54",3019
"2019-04-22 14:03:06","2019-04-22 14:08:15",1100
"2019-04-22 14:03:07","2019-04-22 14:13:07",1100
"2019-04-22 14:03:08","2019-04-22 14:13:08",1300
"2019-04-22 14:03:09","2019-04-22 14:03:12",6082
"2019-04-22 14:03:12","2019-04-22 14:04:16",6082
"2019-04-22 14:03:14","2019-04-22 14:13:14",1100
"2019-04-22 14:03:15","2019-04-22 14:13:15",1100
"2019-04-22 14:03:17","2019-04-22 14:08:25",4019
"2019-04-22 14:03:18","2019-04-22 14:03:57",1412
"2019-04-22 14:03:20","2019-04-22 14:05:05",6049
"2019-04-22 14:03:21","2019-04-22 14:03:33",3059
"2019-04-22 14:03:24","2019-04-22 14:04:26",1422
"2019-04-22 14:03:25","2019-04-22 14:13:25",1427
"2019-04-22 14:03:30","2019-04-22 14:13:30",4209
"2019-04-22 14:03:31","2019-04-22 14:07:59",6011
"2019-04-22 14:03:33","2019-04-22 14:13:33",2202
"2019-04-22 14:03:35","2019-04-22 14:13:35",6011
"2019-04-22 14:03:38","2019-04-22 14:05:55",2204
"2019-04-22 14:03:42","2019-04-22 14:13:42",1422
"2019-04-22 14:03:47","2019-04-22 14:10:39",6011
"2019-04-22 14:03:48","2019-04-22 14:13:48",2202
"2019-04-22 14:03:51","2019-04-22 14:13:51",1429
"2019-04-22 14:03:54","2019-04-22 14:12:25",5026
"2019-04-22 14:03:57","2019-04-22 14:06:32",1427
"2019-04-22 14:04:04","2019-04-22 14:14:04",3209
"2019-04-22 14:04:06","2019-04-22 14:14:06",3019
"2019-04-22 14:04:11","2019-04-22 14:14:11",6082
"2019-04-22 14:04:14","2019-04-22 14:06:35",6011
"2019-04-22 14:04:16","2019-04-22 14:14:16",1433
